client_id,probability,risk_category
22686,0.7396790376131892,Высокая вероятность возврата
29082,0.7396790376131892,Высокая вероятность возврата
9195,0.7396790376131892,Высокая вероятность возврата
17856,0.7396790376131892,Высокая вероятность возврата
27397,0.7396790376131892,Высокая вероятность возврата
8409,0.7396790376131892,Высокая вероятность возврата
6562,0.7396790376131892,Высокая вероятность возврата
13977,0.7396790376131892,Высокая вероятность возврата
2430,0.7396790376131892,Высокая вероятность возврата
34748,0.7396790376131892,Высокая вероятность возврата
36952,0.7396790376131892,Высокая вероятность возврата
30595,0.7396790376131892,Высокая вероятность возврата
33378,0.7396790376131892,Высокая вероятность возврата
17887,0.7396790376131892,Высокая вероятность возврата
14242,0.7396790376131892,Высокая вероятность возврата
22198,0.7396790376131892,Высокая вероятность возврата
22216,0.7396790376131892,Высокая вероятность возврата
1677,0.7396790376131892,Высокая вероятность возврата
16388,0.7396790376131892,Высокая вероятность возврата
11773,0.7396790376131892,Высокая вероятность возврата
3335,0.7396790376131892,Высокая вероятность возврата
36959,0.7396790376131892,Высокая вероятность возврата
33882,0.7396790376131892,Высокая вероятность возврата
8317,0.7396790376131892,Высокая вероятность возврата
6668,0.7396790376131892,Высокая вероятность возврата
19585,0.7396790376131892,Высокая вероятность возврата
436,0.7396790376131892,Высокая вероятность возврата
39114,0.7396790376131892,Высокая вероятность возврата
8754,0.7396790376131892,Высокая вероятность возврата
10355,0.7396790376131892,Высокая вероятность возврата
5277,0.7396790376131892,Высокая вероятность возврата
15414,0.7396790376131892,Высокая вероятность возврата
1607,0.7396790376131892,Высокая вероятность возврата
22069,0.7396790376131892,Высокая вероятность возврата
25242,0.7396790376131892,Высокая вероятность возврата
35222,0.7396790376131892,Высокая вероятность возврата
34652,0.7396790376131892,Высокая вероятность возврата
19614,0.7396790376131892,Высокая вероятность возврата
25233,0.7396790376131892,Высокая вероятность возврата
3381,0.7396790376131892,Высокая вероятность возврата
35791,0.7396790376131892,Высокая вероятность возврата
3380,0.7396790376131892,Высокая вероятность возврата
33845,0.7396790376131892,Высокая вероятность возврата
22116,0.7396790376131892,Высокая вероятность возврата
36588,0.7396790376131892,Высокая вероятность возврата
2937,0.7396790376131892,Высокая вероятность возврата
8736,0.7396790376131892,Высокая вероятность возврата
22124,0.7396790376131892,Высокая вероятность возврата
7639,0.7396790376131892,Высокая вероятность возврата
5346,0.7396790376131892,Высокая вероятность возврата
32167,0.7396790376131892,Высокая вероятность возврата
19488,0.7396790376131892,Высокая вероятность возврата
2190,0.7396790376131892,Высокая вероятность возврата
35185,0.7396790376131892,Высокая вероятность возврата
40969,0.7396790376131892,Высокая вероятность возврата
36235,0.7396790376131892,Высокая вероятность возврата
10519,0.7396790376131892,Высокая вероятность возврата
5029,0.7396790376131892,Высокая вероятность возврата
9040,0.7396790376131892,Высокая вероятность возврата
39627,0.7396790376131892,Высокая вероятность возврата
21624,0.7396790376131892,Высокая вероятность возврата
16682,0.7396790376131892,Высокая вероятность возврата
20324,0.7396790376131892,Высокая вероятность возврата
31899,0.7396790376131892,Высокая вероятность возврата
20659,0.7396790376131892,Высокая вероятность возврата
2840,0.7396790376131892,Высокая вероятность возврата
12567,0.7396790376131892,Высокая вероятность возврата
13055,0.7396790376131892,Высокая вероятность возврата
9042,0.7396790376131892,Высокая вероятность возврата
12392,0.7396790376131892,Высокая вероятность возврата
27634,0.7396790376131892,Высокая вероятность возврата
8010,0.7396790376131892,Высокая вероятность возврата
8072,0.7396790376131892,Высокая вероятность возврата
7268,0.7396790376131892,Высокая вероятность возврата
803,0.7396790376131892,Высокая вероятность возврата
16654,0.7396790376131892,Высокая вероятность возврата
1437,0.7396790376131892,Высокая вероятность возврата
37190,0.7396790376131892,Высокая вероятность возврата
24738,0.7396790376131892,Высокая вероятность возврата
23226,0.7396790376131892,Высокая вероятность возврата
761,0.7396790376131892,Высокая вероятность возврата
30095,0.7396790376131892,Высокая вероятность возврата
13741,0.7396790376131892,Высокая вероятность возврата
35463,0.7396790376131892,Высокая вероятность возврата
20249,0.7396790376131892,Высокая вероятность возврата
24763,0.7396790376131892,Высокая вероятность возврата
4400,0.7396790376131892,Высокая вероятность возврата
35376,0.7396790376131892,Высокая вероятность возврата
13144,0.7396790376131892,Высокая вероятность возврата
12339,0.7396790376131892,Высокая вероятность возврата
24754,0.7396790376131892,Высокая вероятность возврата
22812,0.7396790376131892,Высокая вероятность возврата
35678,0.7396790376131892,Высокая вероятность возврата
13059,0.7396790376131892,Высокая вероятность возврата
591,0.7396790376131892,Высокая вероятность возврата
29369,0.7396790376131892,Высокая вероятность возврата
27272,0.7396790376131892,Высокая вероятность возврата
12483,0.7396790376131892,Высокая вероятность возврата
10483,0.7396790376131892,Высокая вероятность возврата
15888,0.7396790376131892,Высокая вероятность возврата
36209,0.7396790376131892,Высокая вероятность возврата
7424,0.7396790376131892,Высокая вероятность возврата
4514,0.7396790376131892,Высокая вероятность возврата
34354,0.7396790376131892,Высокая вероятность возврата
16739,0.7396790376131892,Высокая вероятность возврата
10090,0.7396790376131892,Высокая вероятность возврата
7394,0.7396790376131892,Высокая вероятность возврата
7395,0.7396790376131892,Высокая вероятность возврата
4492,0.7396790376131892,Высокая вероятность возврата
28545,0.7396790376131892,Высокая вероятность возврата
10091,0.7396790376131892,Высокая вероятность возврата
21529,0.7396790376131892,Высокая вероятность возврата
20499,0.7396790376131892,Высокая вероятность возврата
34377,0.7396790376131892,Высокая вероятность возврата
39176,0.7396790376131892,Высокая вероятность возврата
21562,0.7396790376131892,Высокая вероятность возврата
10467,0.7396790376131892,Высокая вероятность возврата
24872,0.7396790376131892,Высокая вероятность возврата
32437,0.7396790376131892,Высокая вероятность возврата
40671,0.7396790376131892,Высокая вероятность возврата
16828,0.7396790376131892,Высокая вероятность возврата
16802,0.7396790376131892,Высокая вероятность возврата
29400,0.7396790376131892,Высокая вероятность возврата
7342,0.7396790376131892,Высокая вероятность возврата
4584,0.7396790376131892,Высокая вероятность возврата
35414,0.7396790376131892,Высокая вероятность возврата
38749,0.7396790376131892,Высокая вероятность возврата
28045,0.7396790376131892,Высокая вероятность возврата
25511,0.7396790376131892,Высокая вероятность возврата
4767,0.7396790376131892,Высокая вероятность возврата
13162,0.7396790376131892,Высокая вероятность возврата
2570,0.7396790376131892,Высокая вероятность возврата
31816,0.7396790376131892,Высокая вероятность возврата
33129,0.7396790376131892,Высокая вероятность возврата
30218,0.7396790376131892,Высокая вероятность возврата
4328,0.7396790376131892,Высокая вероятность возврата
30214,0.7396790376131892,Высокая вероятность возврата
28577,0.7396790376131892,Высокая вероятность возврата
31694,0.7396790376131892,Высокая вероятность возврата
25777,0.7396790376131892,Высокая вероятность возврата
36810,0.7396790376131892,Высокая вероятность возврата
30200,0.7396790376131892,Высокая вероятность возврата
40147,0.7396790376131892,Высокая вероятность возврата
34518,0.7396790376131892,Высокая вероятность возврата
25763,0.7396790376131892,Высокая вероятность возврата
4911,0.7396790376131892,Высокая вероятность возврата
25750,0.7396790376131892,Высокая вероятность возврата
9462,0.7396790376131892,Высокая вероятность возврата
38468,0.7396790376131892,Высокая вероятность возврата
16565,0.7396790376131892,Высокая вероятность возврата
10792,0.7396790376131892,Высокая вероятность возврата
19930,0.7396790376131892,Высокая вероятность возврата
16081,0.7396790376131892,Высокая вероятность возврата
16539,0.7396790376131892,Высокая вероятность возврата
32610,0.7396790376131892,Высокая вероятность возврата
38846,0.7396790376131892,Высокая вероятность возврата
19922,0.7396790376131892,Высокая вероятность возврата
20843,0.7396790376131892,Высокая вероятность возврата
30242,0.7396790376131892,Высокая вероятность возврата
16047,0.7396790376131892,Высокая вероятность возврата
37542,0.7396790376131892,Высокая вероятность возврата
27471,0.7396790376131892,Высокая вероятность возврата
19971,0.7396790376131892,Высокая вероятность возврата
10798,0.7396790376131892,Высокая вероятность возврата
35306,0.7396790376131892,Высокая вероятность возврата
12176,0.7396790376131892,Высокая вероятность возврата
1014,0.7396790376131892,Высокая вероятность возврата
16578,0.7396790376131892,Высокая вероятность возврата
21786,0.7396790376131892,Высокая вероятность возврата
2562,0.7396790376131892,Высокая вероятность возврата
25364,0.7396790376131892,Высокая вероятность возврата
29446,0.7396790376131892,Высокая вероятность возврата
3812,0.7396790376131892,Высокая вероятность возврата
32506,0.7396790376131892,Высокая вероятность возврата
1347,0.7396790376131892,Высокая вероятность возврата
7487,0.7396790376131892,Высокая вероятность возврата
7112,0.7396790376131892,Высокая вероятность возврата
24906,0.7396790376131892,Высокая вероятность возврата
27160,0.7396790376131892,Высокая вероятность возврата
17089,0.7396790376131892,Высокая вероятность возврата
15773,0.7396790376131892,Высокая вероятность возврата
39629,0.7396790376131892,Высокая вероятность возврата
8112,0.7396790376131892,Высокая вероятность возврата
23855,0.7396790376131892,Высокая вероятность возврата
35335,0.7396790376131892,Высокая вероятность возврата
24910,0.7396790376131892,Высокая вероятность возврата
17207,0.7396790376131892,Высокая вероятность возврата
38521,0.7396790376131892,Высокая вероятность возврата
8990,0.7396790376131892,Высокая вероятность возврата
29277,0.7396790376131892,Высокая вероятность возврата
1482,0.7396790376131892,Высокая вероятность возврата
17195,0.7396790376131892,Высокая вероятность возврата
20090,0.7396790376131892,Высокая вероятность возврата
20095,0.7396790376131892,Высокая вероятность возврата
8131,0.7396790376131892,Высокая вероятность возврата
29290,0.7396790376131892,Высокая вероятность возврата
12240,0.7396790376131892,Высокая вероятность возврата
9469,0.7396790376131892,Высокая вероятность возврата
40399,0.7396790376131892,Высокая вероятность возврата
10009,0.7396790376131892,Высокая вероятность возврата
20132,0.7396790376131892,Высокая вероятность возврата
34054,0.7396790376131892,Высокая вероятность возврата
39062,0.7396790376131892,Высокая вероятность возврата
21321,0.7396790376131892,Высокая вероятность возврата
34336,0.7396790376131892,Высокая вероятность возврата
38112,0.7396790376131892,Высокая вероятность возврата
30900,0.7396790376131892,Высокая вероятность возврата
136,0.7396790376131892,Высокая вероятность возврата
21246,0.7396790376131892,Высокая вероятность возврата
33510,0.7396790376131892,Высокая вероятность возврата
24414,0.7396790376131892,Высокая вероятность возврата
22461,0.7396790376131892,Высокая вероятность возврата
18848,0.7396790376131892,Высокая вероятность возврата
146,0.7396790376131892,Высокая вероятность возврата
28943,0.7396790376131892,Высокая вероятность возврата
33403,0.7396790376131892,Высокая вероятность возврата
37997,0.7396790376131892,Высокая вероятность возврата
18308,0.7396790376131892,Высокая вероятность возврата
12922,0.7396790376131892,Высокая вероятность возврата
25026,0.7396790376131892,Высокая вероятность возврата
1708,0.7396790376131892,Высокая вероятность возврата
39672,0.7396790376131892,Высокая вероятность возврата
36899,0.7396790376131892,Высокая вероятность возврата
8916,0.7396790376131892,Высокая вероятность возврата
29552,0.7396790376131892,Высокая вероятность возврата
11258,0.7396790376131892,Высокая вероятность возврата
7767,0.7396790376131892,Высокая вероятность возврата
9721,0.7396790376131892,Высокая вероятность возврата
6154,0.7396790376131892,Высокая вероятность возврата
2985,0.7396790376131892,Высокая вероятность возврата
32211,0.7396790376131892,Высокая вероятность возврата
3103,0.7396790376131892,Высокая вероятность возврата
26346,0.7396790376131892,Высокая вероятность возврата
31148,0.7396790376131892,Высокая вероятность возврата
3994,0.7396790376131892,Высокая вероятность возврата
5834,0.7396790376131892,Высокая вероятность возврата
25097,0.7396790376131892,Высокая вероятность возврата
26505,0.7396790376131892,Высокая вероятность возврата
8563,0.7396790376131892,Высокая вероятность возврата
28287,0.7396790376131892,Высокая вероятность возврата
18349,0.7396790376131892,Высокая вероятность возврата
18051,0.7396790376131892,Высокая вероятность возврата
3235,0.7396790376131892,Высокая вероятность возврата
11285,0.7396790376131892,Высокая вероятность возврата
32220,0.7396790376131892,Высокая вероятность возврата
26788,0.7396790376131892,Высокая вероятность возврата
36383,0.7396790376131892,Высокая вероятность возврата
31261,0.7396790376131892,Высокая вероятность возврата
32822,0.7396790376131892,Высокая вероятность возврата
22339,0.7396790376131892,Высокая вероятность возврата
37669,0.7396790376131892,Высокая вероятность возврата
1166,0.7396790376131892,Высокая вероятность возврата
33493,0.7396790376131892,Высокая вероятность возврата
11654,0.7396790376131892,Высокая вероятность возврата
11630,0.7396790376131892,Высокая вероятность возврата
1261,0.7396790376131892,Высокая вероятность возврата
11178,0.7396790376131892,Высокая вероятность возврата
22316,0.7396790376131892,Высокая вероятность возврата
28989,0.7396790376131892,Высокая вероятность возврата
21060,0.7396790376131892,Высокая вероятность возврата
2386,0.7396790376131892,Высокая вероятность возврата
19005,0.7396790376131892,Высокая вероятность возврата
9536,0.7396790376131892,Высокая вероятность возврата
32838,0.7396790376131892,Высокая вероятность возврата
8519,0.7396790376131892,Высокая вероятность возврата
3233,0.7396790376131892,Высокая вероятность возврата
23469,0.7396790376131892,Высокая вероятность возврата
5631,0.7396790376131892,Высокая вероятность возврата
18943,0.7396790376131892,Высокая вероятность возврата
6264,0.7396790376131892,Высокая вероятность возврата
18280,0.7396790376131892,Высокая вероятность возврата
11601,0.7396790376131892,Высокая вероятность возврата
29622,0.7396790376131892,Высокая вероятность возврата
22395,0.7396790376131892,Высокая вероятность возврата
14601,0.7396790376131892,Высокая вероятность возврата
23671,0.7396790376131892,Высокая вероятность возврата
15183,0.7396790376131892,Высокая вероятность возврата
18090,0.7396790376131892,Высокая вероятность возврата
5636,0.7396790376131892,Высокая вероятность возврата
8471,0.7396790376131892,Высокая вероятность возврата
29645,0.7396790376131892,Высокая вероятность возврата
2389,0.7396790376131892,Высокая вероятность возврата
36085,0.7396790376131892,Высокая вероятность возврата
1804,0.7396790376131892,Высокая вероятность возврата
11710,0.7396790376131892,Высокая вероятность возврата
10257,0.7396790376131892,Высокая вероятность возврата
26854,0.7396790376131892,Высокая вероятность возврата
21030,0.7396790376131892,Высокая вероятность возврата
11127,0.7396790376131892,Высокая вероятность возврата
30978,0.7396790376131892,Высокая вероятность возврата
3022,0.7396790376131892,Высокая вероятность возврата
18535,0.7396790376131892,Высокая вероятность возврата
38941,0.7396790376131892,Высокая вероятность возврата
11365,0.7396790376131892,Высокая вероятность возврата
22584,0.7396790376131892,Высокая вероятность возврата
23456,0.7396790376131892,Высокая вероятность возврата
1981,0.7396790376131892,Высокая вероятность возврата
3999,0.7396790376131892,Высокая вероятность возврата
6470,0.7396790376131892,Высокая вероятность возврата
18509,0.7396790376131892,Высокая вероятность возврата
10266,0.7396790376131892,Высокая вероятность возврата
41175,0.7396790376131892,Высокая вероятность возврата
39554,0.7396790376131892,Высокая вероятность возврата
6053,0.7396790376131892,Высокая вероятность возврата
38173,0.7396790376131892,Высокая вероятность возврата
6061,0.7396790376131892,Высокая вероятность возврата
12837,0.7396790376131892,Высокая вероятность возврата
29,0.7396790376131892,Высокая вероятность возврата
32924,0.7396790376131892,Высокая вероятность возврата
31076,0.7396790376131892,Высокая вероятность возврата
22242,0.7396790376131892,Высокая вероятность возврата
23037,0.7396790376131892,Высокая вероятность возврата
29575,0.7396790376131892,Высокая вероятность возврата
3252,0.7396790376131892,Высокая вероятность возврата
5964,0.7396790376131892,Высокая вероятность возврата
28886,0.7396790376131892,Высокая вероятность возврата
26707,0.7396790376131892,Высокая вероятность возврата
26632,0.7396790376131892,Высокая вероятность возврата
28892,0.7396790376131892,Высокая вероятность возврата
28866,0.7396790376131892,Высокая вероятность возврата
60,0.7396790376131892,Высокая вероятность возврата
26668,0.7396790376131892,Высокая вероятность возврата
30951,0.7396790376131892,Высокая вероятность возврата
14610,0.7396790376131892,Высокая вероятность возврата
32263,0.7396790376131892,Высокая вероятность возврата
18548,0.7396790376131892,Высокая вероятность возврата
3074,0.7396790376131892,Высокая вероятность возврата
14921,0.7396790376131892,Высокая вероятность возврата
36880,0.7396790376131892,Высокая вероятность возврата
11492,0.7396790376131892,Высокая вероятность возврата
1784,0.7396790376131892,Высокая вероятность возврата
32894,0.7396790376131892,Высокая вероятность возврата
3087,0.7396790376131892,Высокая вероятность возврата
6449,0.7396790376131892,Высокая вероятность возврата
34171,0.7396790376131892,Высокая вероятность возврата
5525,0.7396790376131892,Высокая вероятность возврата
40554,0.7396790376131892,Высокая вероятность возврата
1822,0.7396790376131892,Высокая вероятность возврата
23541,0.7396790376131892,Высокая вероятность возврата
7774,0.7396790376131892,Высокая вероятность возврата
24256,0.7396790376131892,Высокая вероятность возврата
17928,0.7396790376131892,Высокая вероятность возврата
9710,0.7396790376131892,Высокая вероятность возврата
26567,0.7396790376131892,Высокая вероятность возврата
39527,0.7396790376131892,Высокая вероятность возврата
8626,0.7396790376131892,Высокая вероятность возврата
28523,0.7362135801850913,Высокая вероятность возврата
21872,0.7362135801850913,Высокая вероятность возврата
35966,0.7362135801850913,Высокая вероятность возврата
5247,0.7362135801850913,Высокая вероятность возврата
16751,0.7355192905658863,Высокая вероятность возврата
33328,0.7355192905658863,Высокая вероятность возврата
14807,0.7324243244120286,Высокая вероятность возврата
3483,0.7324243244120286,Высокая вероятность возврата
8776,0.7324243244120286,Высокая вероятность возврата
32278,0.7324243244120286,Высокая вероятность возврата
36204,0.7324243244120286,Высокая вероятность возврата
38702,0.7324243244120286,Высокая вероятность возврата
12102,0.7324243244120286,Высокая вероятность возврата
5866,0.7324243244120286,Высокая вероятность возврата
9350,0.7324243244120286,Высокая вероятность возврата
5854,0.7324243244120286,Высокая вероятность возврата
20134,0.7324243244120286,Высокая вероятность возврата
38520,0.7324243244120286,Высокая вероятность возврата
24119,0.7324243244120286,Высокая вероятность возврата
16983,0.7324243244120286,Высокая вероятность возврата
31056,0.7324243244120286,Высокая вероятность возврата
28057,0.7324243244120286,Высокая вероятность возврата
9257,0.7324243244120286,Высокая вероятность возврата
3580,0.7324243244120286,Высокая вероятность возврата
16296,0.7324243244120286,Высокая вероятность возврата
13739,0.7324243244120286,Высокая вероятность возврата
10778,0.7324243244120286,Высокая вероятность возврата
18331,0.7324243244120286,Высокая вероятность возврата
6950,0.7324243244120286,Высокая вероятность возврата
21694,0.7324243244120286,Высокая вероятность возврата
15844,0.7324243244120286,Высокая вероятность возврата
20840,0.7324243244120286,Высокая вероятность возврата
6927,0.7324243244120286,Высокая вероятность возврата
16547,0.7324243244120286,Высокая вероятность возврата
4596,0.7324243244120286,Высокая вероятность возврата
8027,0.7324243244120286,Высокая вероятность возврата
12815,0.7324243244120286,Высокая вероятность возврата
18918,0.7324243244120286,Высокая вероятность возврата
24496,0.7324243244120286,Высокая вероятность возврата
21056,0.7324243244120286,Высокая вероятность возврата
31423,0.7324243244120286,Высокая вероятность возврата
17620,0.7324243244120286,Высокая вероятность возврата
19418,0.7324243244120286,Высокая вероятность возврата
29075,0.7324243244120286,Высокая вероятность возврата
32659,0.7324243244120286,Высокая вероятность возврата
25219,0.7324243244120286,Высокая вероятность возврата
32195,0.7324243244120286,Высокая вероятность возврата
38204,0.7324243244120286,Высокая вероятность возврата
26920,0.7324243244120286,Высокая вероятность возврата
15416,0.7324243244120286,Высокая вероятность возврата
11659,0.7324243244120286,Высокая вероятность возврата
3247,0.7324243244120286,Высокая вероятность возврата
34675,0.7324243244120286,Высокая вероятность возврата
26343,0.7324243244120286,Высокая вероятность возврата
39542,0.7324243244120286,Высокая вероятность возврата
3922,0.7324243244120286,Высокая вероятность возврата
1105,0.7324243244120286,Высокая вероятность возврата
12284,0.7317236957165467,Высокая вероятность возврата
24085,0.7317236957165467,Высокая вероятность возврата
39809,0.7317236957165467,Высокая вероятность возврата
29541,0.7317236957165467,Высокая вероятность возврата
21932,0.7317236957165467,Высокая вероятность возврата
23101,0.7317236957165467,Высокая вероятность возврата
20948,0.7317236957165467,Высокая вероятность возврата
31927,0.7317236957165467,Высокая вероятность возврата
20396,0.7317236957165467,Высокая вероятность возврата
32570,0.7317236957165467,Высокая вероятность возврата
3527,0.7317236957165467,Высокая вероятность возврата
31665,0.7317236957165467,Высокая вероятность возврата
17134,0.7317236957165467,Высокая вероятность возврата
33311,0.7317236957165467,Высокая вероятность возврата
29683,0.7317236957165467,Высокая вероятность возврата
34667,0.7317236957165467,Высокая вероятность возврата
4552,0.7317236957165467,Высокая вероятность возврата
6444,0.7317236957165467,Высокая вероятность возврата
3877,0.7317236957165467,Высокая вероятность возврата
7588,0.7317236957165467,Высокая вероятность возврата
9488,0.7317236957165467,Высокая вероятность возврата
24196,0.7317236957165467,Высокая вероятность возврата
33596,0.7301675240367003,Высокая вероятность возврата
18327,0.7301675240367003,Высокая вероятность возврата
30279,0.7301675240367003,Высокая вероятность возврата
20084,0.7301675240367003,Высокая вероятность возврата
30681,0.7263237029589783,Высокая вероятность возврата
12640,0.7263237029589783,Высокая вероятность возврата
25443,0.7263237029589783,Высокая вероятность возврата
35423,0.7263237029589783,Высокая вероятность возврата
848,0.7263237029589783,Высокая вероятность возврата
12093,0.7263237029589783,Высокая вероятность возврата
29932,0.7263237029589783,Высокая вероятность возврата
11692,0.7263237029589783,Высокая вероятность возврата
927,0.7263237029589783,Высокая вероятность возврата
21144,0.7263237029589783,Высокая вероятность возврата
885,0.7263237029589783,Высокая вероятность возврата
19720,0.7251766086727567,Высокая вероятность возврата
37805,0.7251766086727567,Высокая вероятность возврата
33442,0.7251766086727567,Высокая вероятность возврата
28295,0.7251766086727567,Высокая вероятность возврата
176,0.7251766086727567,Высокая вероятность возврата
40930,0.7251766086727567,Высокая вероятность возврата
9117,0.7251766086727567,Высокая вероятность возврата
23082,0.7251766086727567,Высокая вероятность возврата
7259,0.7251766086727567,Высокая вероятность возврата
27094,0.7251766086727567,Высокая вероятность возврата
6409,0.7251766086727567,Высокая вероятность возврата
